muttered,VERB,15
backing,NOUN,2
entertainment,NOUN,1
creaking,NOUN,2
faintly,ADV,3
tall,ADJ,19
straight,ADJ,14
underneath—“the,ADJ,1
spouter,NOUN,1
coffin”,NOUN,4
suppose,VERB,28
peter,NOUN,5
emigrant,NOUN,2
dilapidated,ADJ,1
wooden,ADJ,18
carted,VERB,2
ruin,NOUN,7
district,NOUN,6
cheap,ADJ,2
lodging,NOUN,1
pea,NOUN,1
coffee,NOUN,3
queer,ADJ,4
place—a,NOUN,1
palsied,VERB,1
sharp,ADJ,37
bleak,NOUN,1
corner,NOUN,18
kept,VERB,46
howling,NOUN,7
tossed,VERB,22
pleasant,ADJ,13
bed,NOUN,66
judging,NOUN,1
writer—of,NOUN,1
extant—“it,NOUN,1
outside,ADP,6
observest,VERB,1
wight,NOUN,6
mind—old,ADJ,1
reasonest,NOUN,1
well,NOUN,11
mine,NOUN,27
didn’t,VERB,12
stop,VERB,19
cranny,NOUN,1
it’s,VERB,28
improvement,NOUN,3
copestone,NOUN,3
